target_angle,measured_angle
92.2,91.60591734024706
92.7,92.04514259569926
93.2,92.48436785115145
93.7,92.92359310660363
94.2,93.36281836205582
94.7,93.80204361750802
95.2,94.68049412841239
95.7,95.11971938386458
96.2,95.55894463931676
96.7,95.99816989476896
97.2,96.43739515022112
97.7,96.87662040567332
98.2,97.31584566112551
98.7,98.19429617202988
99.2,98.63352142748208
99.7,99.07274668293427
100.2,99.51197193838645
100.7,99.95119719383864
101.2,100.39042244929082
101.7,100.82964770474302
102.2,101.26887296019521
102.7,102.14732347109958
103.2,102.58654872655178
103.7,103.02577398200397
104.2,103.46499923745615
104.7,103.90422449290834
105.2,104.34344974836053
105.7,104.78267500381273
106.2,105.6611255147171
106.7,106.10035077016929
107.2,106.53957602562147
107.7,106.97880128107367
108.2,107.41802653652586
108.7,107.85725179197804
109.2,108.29647704743023
109.7,109.17492755833462
110.2,109.6141528137868
110.7,110.05337806923897
111.2,110.49260332469116
111.7,110.93182858014335
112.2,111.37105383559555
112.7,111.81027909104773
113.2,112.6887296019521
113.7,113.12795485740429
114.2,113.56718011285649
114.7,114.00640536830868
115.2,114.44563062376086
115.7,114.88485587921305
116.2,115.32408113466524
116.7,115.76330639011744
117.2,116.64175690102181
117.7,117.080982156474
118.2,117.5202074119262
118.7,117.95943266737838
119.2,118.39865792283057
119.7,118.83788317828275
120.2,119.27710843373494
120.7,120.15555894463932
121.2,120.59478420009151
121.7,121.0340094555437
122.2,121.4732347109959
122.7,121.91245996644808
123.2,122.35168522190027
123.7,122.79091047735245
124.2,123.66936098825681
124.7,124.108586243709
125.2,124.5478114991612
125.7,124.98703675461338
126.2,125.42626201006557
126.7,125.86548726551776
127.2,126.30471252096996
127.7,127.18316303187433
128.2,127.62238828732652
128.7,128.0616135427787
129.2,128.5008387982309
129.7,128.94006405368307
130.2,129.3792893091353
130.7,129.81851456458747
131.2,130.69696507549185
131.7,131.13619033094403
132.2,131.57541558639622
132.7,132.0146408418484
133.2,132.4538660973006
133.7,132.89309135275278
134.2,133.332316608205
134.7,133.77154186365718
135.2,134.64999237456155
135.7,135.08921763001374
136.2,135.52844288546592
136.7,135.9676681409181
137.2,136.4068933963703
137.7,136.84611865182248
138.2,137.28534390727467
138.7,138.16379441817904
139.2,138.60301967363122
139.7,139.0422449290834
140.2,139.4814701845356
140.7,139.92069543998778
141.2,140.35992069544
141.7,140.79914595089218
142.2,141.67759646179655
142.7,142.11682171724874
143.2,142.55604697270093
143.7,142.9952722281531
144.2,143.4344974836053
144.7,143.87372273905748
145.2,144.3129479945097
145.7,145.19139850541407
146.2,145.63062376086626
146.7,146.06984901631844
147.2,146.50907427177063
147.7,146.94829952722282
148.2,147.387524782675
148.7,147.8267500381272
149.2,148.2659752935794
149.7,149.14442580448377
150.2,149.58365105993596
150.7,150.02287631538812
151.2,150.4621015708403
151.7,150.9013268262925
152.2,151.3405520817447
152.7,151.7797773371969
153.2,152.65822784810126
153.7,153.09745310355345
154.2,153.53667835900563
154.7,153.97590361445782
155.2,154.41512886991
155.7,154.8543541253622
156.2,155.2935793808144
156.7,156.17202989171878
157.2,156.61125514717097
157.7,157.05048040262315
158.2,157.48970565807534
158.7,157.92893091352752
159.2,158.3681561689797
159.7,158.8073814244319
160.2,159.6858319353363
160.7,160.12505719078848
161.2,160.56428244624067
161.7,161.00350770169285
162.2,161.44273295714504
162.7,161.88195821259723
163.2,162.3211834680494
163.7,163.1996339789538
164.2,163.63885923440597
164.7,164.07808448985816
165.2,164.51730974531034
165.7,164.95653500076253
166.2,165.39576025621471
166.7,165.8349855116669
167.2,166.27421076711911
167.7,167.1526612780235
168.2,167.59188653347567
168.7,168.03111178892786
169.2,168.47033704438005
169.7,168.90956229983223
170.2,169.34878755528442
170.7,169.7880128107366
171.2,170.666463321641
171.7,171.1056885770932
172.2,171.54491383254538
172.7,171.98413908799756
173.2,172.42336434344975
173.7,172.86258959890193
174.2,173.30181485435412
174.7,174.18026536525852
175.2,174.6194906207107
175.7,175.0587158761629
176.2,175.49794113161508
176.7,175.93716638706726
177.2,176.37639164251945
177.7,176.81561689797164
178.2,177.694067408876
178.7,178.1332926643282
179.2,178.57251791978038
179.7,179.01174317523257
0.30000000000000004,179.45096843068475
0.8,0.24706420619185604
1.3,0.6862894616440446
1.8,1.125514717096233
2.3,1.5647399725484217
2.8,2.00396522800061
3.3,2.443190483452798
3.8,2.882415738904987
4.3,3.760866249809364
4.8,4.200091505261552
5.3,4.639316760713741
5.8,5.07854201616593
6.3,5.517767271618118
6.8,5.956992527070307
7.3,6.396217782522495
7.8,7.274668293426871
8.3,7.713893548879061
8.8,8.153118804331248
9.3,8.592344059783438
9.8,9.031569315235625
10.3,9.470794570687815
10.8,9.910019826140003
11.3,10.78847033704438
11.8,11.22769559249657
12.3,11.666920847948758
12.8,12.106146103400945
13.3,12.545371358853133
13.8,12.984596614305323
14.3,13.42382186975751
14.8,13.863047125209699
15.3,14.741497636114078
15.8,15.180722891566264
16.3,15.619948147018453
16.8,16.05917340247064
17.3,16.49839865792283
17.8,16.937623913375017
18.3,17.376849168827206
18.8,18.255299679731586
19.3,18.69452493518377
19.8,19.13375019063596
20.3,19.57297544608815
20.8,20.01220070154034
21.3,20.451425956992527
21.8,20.890651212444716
22.3,21.76910172334909
22.8,22.20832697880128
23.3,22.64755223425347
23.8,23.08677748970566
24.3,23.526002745157847
24.8,23.965228000610036
25.3,24.404453256062222
25.8,25.282903766966598
26.3,25.722129022418788
26.8,26.161354277870977
27.3,26.600579533323167
27.8,27.039804788775356
28.3,27.479030044227546
28.8,27.91825529967973
29.3,28.796705810584108
29.8,29.235931066036297
30.3,29.675156321488487
30.8,30.114381576940676
31.3,30.553606832392866
31.8,30.99283208784505
32.3,31.432057343297238
32.8,31.871282598749428
33.3,32.7497331096538
33.8,33.188958365106
34.3,33.62818362055818
34.8,34.067408876010376
35.3,34.506634131462555
35.8,34.94585938691475
36.3,35.385084642366934
36.8,36.26353515327131
37.3,36.702760408723506
37.8,37.14198566417569
38.3,37.58121091962788
38.8,38.020436175080064
39.3,38.45966143053226
39.8,38.89888668598444
40.3,39.77733719688882
40.8,40.21656245234101
41.3,40.6557877077932
41.8,41.09501296324538
42.3,41.534238218697574
42.8,41.97346347414976
43.3,42.41268872960195
43.8,43.29113924050633
44.3,43.73036449595852
44.8,44.16958975141071
45.3,44.60881500686289
45.8,45.048040262315084
46.3,45.48726551776728
46.8,45.92649077321946
47.3,46.36571602867164
47.8,47.24416653957602
48.3,47.683391795028214
48.8,48.1226170504804
49.3,48.561842305932586
49.8,49.00106756138478
50.3,49.440292816836966
50.8,49.87951807228916
51.3,50.75796858319354
51.8,51.197193838645724
52.3,51.63641909409792
52.8,52.0756443495501
53.3,52.51486960500229
53.8,52.95409486045447
54.3,53.39332011590666
54.8,54.27177062681104
55.3,54.71099588226323
55.8,55.15022113771542
56.3,55.589446393167606
56.8,56.0286716486198
57.3,56.467896904071985
57.8,56.90712215952417
58.3,57.78557267042855
58.8,58.22479792588074
59.3,58.66402318133293
59.8,59.10324843678512
60.3,59.5424736922373
60.8,59.98169894768949
61.3,60.42092420314168
61.8,61.29937471404605
62.3,61.738599969498246
62.8,62.17782522495043
63.3,62.617050480402625
63.8,63.05627573585481
64.3,63.495500991307004
64.8,63.93472624675919
65.3,64.37395150221138
65.8,65.25240201311576
66.3,65.69162726856794
66.8,66.13085252402014
67.3,66.57007777947231
67.8,67.0093030349245
68.3,67.4485282903767
68.8,67.88775354582889
69.3,68.76620405673326
69.8,69.20542931218544
70.3,69.64465456763764
70.8,70.08387982308983
71.3,70.52310507854202
71.8,70.9623303339942
72.3,71.4015555894464
72.8,72.28000610035078
73.3,72.71923135580296
73.8,73.15845661125515
74.3,73.59768186670733
74.8,74.03690712215952
75.3,74.4761323776117
75.8,74.9153576330639
76.3,75.79380814396828
76.8,76.23303339942046
77.3,76.67225865487265
77.8,77.11148391032485
78.3,77.55070916577704
78.8,77.98993442122922
79.3,78.42915967668141
79.8,78.86838493213361
80.3,79.74683544303797
80.8,80.18606069849015
81.3,80.62528595394235
81.8,81.06451120939454
82.3,81.50373646484672
82.8,81.94296172029891
83.3,82.38218697575111
83.8,83.26063748665548
84.3,83.69986274210767
84.8,84.13908799755986
85.3,84.57831325301206
85.8,85.01753850846424
86.3,85.45676376391643
86.8,85.89598901936861
87.3,86.77443953027299
87.8,87.21366478572517
88.3,87.65289004117736
88.8,88.09211529662956
89.3,88.53134055208174
89.8,88.97056580753393
90.3,89.40979106298612
90.8,90.2882415738905
91.3,90.72746682934269
91.8,91.16669208479487
92.3,91.60591734024706
92.8,92.04514259569926
93.3,92.48436785115145
93.8,92.92359310660363
94.3,93.36281836205582
94.8,94.2412688729602
95.3,94.68049412841239
95.8,95.11971938386458
96.3,95.55894463931676
96.8,95.99816989476896
97.3,96.43739515022112
97.8,96.87662040567332
98.3,97.7550709165777
98.8,98.19429617202988
99.3,98.63352142748208
99.8,99.07274668293427
100.3,99.51197193838645
100.8,99.95119719383864
101.3,100.39042244929082
101.8,101.26887296019521
102.3,101.7080982156474
102.8,102.14732347109958
103.3,102.58654872655178
103.8,103.02577398200397
104.3,103.46499923745615
104.8,103.90422449290834
105.3,104.78267500381273
105.8,105.22190025926491
106.3,105.6611255147171
106.8,106.10035077016929
107.3,106.53957602562147
107.8,106.97880128107367
108.3,107.41802653652586
108.8,108.29647704743023
109.3,108.73570230288243
109.8,109.17492755833462
110.3,109.6141528137868
110.8,110.05337806923897
111.3,110.49260332469116
111.8,110.93182858014335
112.3,111.37105383559555
112.8,112.24950434649992
113.3,112.6887296019521
113.8,113.12795485740429
114.3,113.56718011285649
114.8,114.00640536830868
115.3,114.44563062376086
115.8,114.88485587921305
116.3,115.76330639011744
116.8,116.20253164556962
117.3,116.64175690102181
117.8,117.080982156474
118.3,117.5202074119262
118.8,117.95943266737838
119.3,118.39865792283057
119.8,119.27710843373494
120.3,119.71633368918714
120.8,120.15555894463932
121.3,120.59478420009151
121.8,121.0340094555437
122.3,121.4732347109959
122.8,121.91245996644808
123.3,122.79091047735245
123.8,123.23013573280463
124.3,123.66936098825681
124.8,124.108586243709
125.3,124.5478114991612
125.8,124.98703675461338
126.3,125.42626201006557
126.8,125.86548726551776
127.3,126.74393777642214
127.8,127.18316303187433
128.3,127.62238828732652
128.8,128.0616135427787
129.3,128.5008387982309
129.8,128.94006405368307
130.3,129.3792893091353
130.8,130.25773982003966
131.3,130.69696507549185
131.8,131.13619033094403
132.3,131.57541558639622
132.8,132.0146408418484
133.3,132.4538660973006
133.8,132.89309135275278
134.3,133.77154186365718
134.8,134.21076711910936
135.3,134.64999237456155
135.8,135.08921763001374
136.3,135.52844288546592
136.8,135.9676681409181
137.3,136.4068933963703
137.8,137.28534390727467
138.3,137.72456916272685
138.8,138.16379441817904
139.3,138.60301967363122
139.8,139.0422449290834
140.3,139.4814701845356
140.8,139.92069543998778
141.3,140.79914595089218
141.8,141.23837120634437
142.3,141.67759646179655
142.8,142.11682171724874
143.3,142.55604697270093
143.8,142.9952722281531
144.3,143.4344974836053
144.8,143.87372273905748
145.3,144.75217324996188
145.8,145.19139850541407
146.3,145.63062376086626
146.8,146.06984901631844
147.3,146.50907427177063
147.8,146.94829952722282
148.3,147.387524782675
148.8,148.2659752935794
149.3,148.7052005490316
149.8,149.14442580448377
150.3,149.58365105993596
150.8,150.02287631538812
151.3,150.4621015708403
151.8,150.9013268262925
152.3,151.7797773371969
152.8,152.21900259264908
153.3,152.65822784810126
153.8,153.09745310355345
154.3,153.53667835900563
154.8,153.97590361445782
155.3,154.41512886991
155.8,155.2935793808144
156.3,155.7328046362666
156.8,156.17202989171878
157.3,156.61125514717097
157.8,157.05048040262315
158.3,157.48970565807534
158.8,157.92893091352752
159.3,158.3681561689797
159.8,159.2466066798841
160.3,159.6858319353363
160.8,160.12505719078848
161.3,160.56428244624067
161.8,161.00350770169285
162.3,161.44273295714504
162.8,161.88195821259723
163.3,162.7604087235016
163.8,163.1996339789538
164.3,163.63885923440597
164.8,164.07808448985816
165.3,164.51730974531034
165.8,164.95653500076253
166.3,165.39576025621471
166.8,166.27421076711911
167.3,166.7134360225713
167.8,167.1526612780235
168.3,167.59188653347567
168.8,168.03111178892786
169.3,168.47033704438005
169.8,168.90956229983223
170.3,169.7880128107366
170.8,170.22723806618882
171.3,170.666463321641
171.8,171.1056885770932
172.3,171.54491383254538
172.8,171.98413908799756
173.3,172.42336434344975
173.8,172.86258959890193
174.3,173.7410401098063
174.8,174.18026536525852
175.3,174.6194906207107
175.8,175.0587158761629
176.3,175.49794113161508
176.8,175.93716638706726
177.3,176.37639164251945
177.8,177.25484215342382
178.3,177.694067408876
178.8,178.1332926643282
179.3,178.57251791978038
179.8,179.01174317523257
0.4,179.45096843068475
0.9,0.24706420619185604
1.4,0.6862894616440446
1.9,1.125514717096233
2.4,1.5647399725484217
2.9,2.00396522800061
3.4,2.882415738904987
3.9,3.3216409943571756
4.4,3.760866249809364
4.9,4.200091505261552
5.4,4.639316760713741
5.9,5.07854201616593
6.4,5.517767271618118
6.9,6.396217782522495
7.4,6.8354430379746836
7.9,7.274668293426871
8.4,7.713893548879061
8.9,8.153118804331248
9.4,8.592344059783438
9.9,9.031569315235625
10.4,9.470794570687815
10.9,10.349245081592192
11.4,10.78847033704438
11.9,11.22769559249657
12.4,11.666920847948758
12.9,12.106146103400945
13.4,12.545371358853133
13.9,12.984596614305323
14.4,13.863047125209699
14.9,14.302272380661888
15.4,14.741497636114078
15.9,15.180722891566264
16.4,15.619948147018453
16.9,16.05917340247064
17.4,16.49839865792283
17.9,17.376849168827206
18.4,17.816074424279396
18.9,18.255299679731586
19.4,18.69452493518377
19.9,19.13375019063596
20.4,19.57297544608815
20.9,20.01220070154034
21.4,20.890651212444716
21.9,21.329876467896906
22.4,21.76910172334909
22.9,22.20832697880128
23.4,22.64755223425347
23.9,23.08677748970566
24.4,23.526002745157847
24.9,23.965228000610036
25.4,24.843678511514412
25.9,25.282903766966598
26.4,25.722129022418788
26.9,26.161354277870977
27.4,26.600579533323167
27.9,27.039804788775356
28.4,27.479030044227546
28.9,28.357480555131918
29.4,28.796705810584108
29.9,29.235931066036297
30.4,29.675156321488487
30.9,30.114381576940676
31.4,30.553606832392866
31.9,30.99283208784505
32.4,31.871282598749428
32.9,32.31050785420162
33.4,32.7497331096538
33.9,33.188958365106
34.4,33.62818362055818
34.9,34.067408876010376
35.4,34.506634131462555
35.9,35.385084642366934
36.4,35.82430989781913
36.9,36.26353515327131
37.4,36.702760408723506
37.9,37.14198566417569
38.4,37.58121091962788
38.9,38.020436175080064
39.4,38.89888668598444
39.9,39.33811194143663
40.4,39.77733719688882
40.9,40.21656245234101
41.4,40.6557877077932
41.9,41.09501296324538
42.4,41.534238218697574
42.9,41.97346347414976
43.4,42.85191398505414
43.9,43.29113924050633
44.4,43.73036449595852
44.9,44.16958975141071
45.4,44.60881500686289
45.9,45.048040262315084
46.4,45.48726551776728
46.9,46.36571602867164
47.4,46.804941284123835
47.9,47.24416653957602
48.4,47.683391795028214
48.9,48.1226170504804
49.4,48.561842305932586
49.9,49.00106756138478
50.4,49.87951807228916
50.9,50.318743327741345
51.4,50.75796858319354
51.9,51.197193838645724
52.4,51.63641909409792
52.9,52.0756443495501
53.4,52.51486960500229
53.9,53.39332011590666
54.4,53.83254537135885
54.9,54.27177062681104
55.4,54.71099588226323
55.9,55.15022113771542
56.4,55.589446393167606
56.9,56.0286716486198
57.4,56.467896904071985
57.9,57.346347414976364
58.4,57.78557267042855
58.9,58.22479792588074
59.4,58.66402318133293
59.9,59.10324843678512
60.4,59.5424736922373
60.9,59.98169894768949
61.4,60.86014945859387
61.9,61.29937471404605
62.4,61.738599969498246
62.9,62.17782522495043
63.4,62.617050480402625
63.9,63.05627573585481
64.4,63.495500991307004
64.9,64.37395150221138
65.4,64.81317675766357
65.9,65.25240201311576
66.4,65.69162726856794
66.9,66.13085252402014
67.4,66.57007777947231
67.9,67.0093030349245
68.4,67.88775354582889
68.9,68.32697880128107
69.4,68.76620405673326
69.9,69.20542931218544
70.4,69.64465456763764
70.9,70.08387982308983
71.4,70.52310507854202
71.9,70.9623303339942
72.4,71.84078084489859
72.9,72.28000610035078
73.4,72.71923135580296
73.9,73.15845661125515
74.4,73.59768186670733
74.9,74.03690712215952
75.4,74.4761323776117
75.9,75.35458288851609
76.4,75.79380814396828
76.9,76.23303339942046
77.4,76.67225865487265
77.9,77.11148391032485
78.4,77.55070916577704
78.9,77.98993442122922
79.4,78.86838493213361
79.9,79.3076101875858
80.4,79.74683544303797
80.9,80.18606069849015
81.4,80.62528595394235
81.9,81.06451120939454
82.4,81.50373646484672
82.9,82.38218697575111
83.4,82.8214122312033
83.9,83.26063748665548
84.4,83.69986274210767
84.9,84.13908799755986
85.4,84.57831325301206
85.9,85.01753850846424
86.4,85.89598901936861
86.9,86.3352142748208
87.4,86.77443953027299
87.9,87.21366478572517
88.4,87.65289004117736
88.9,88.09211529662956
89.4,88.53134055208174
89.9,88.97056580753393
90.4,89.84901631843832
90.9,90.2882415738905
91.4,90.72746682934269
91.9,91.16669208479487
92.4,91.60591734024706
92.9,92.04514259569926
93.4,92.48436785115145
93.9,93.36281836205582
94.4,93.80204361750802
94.9,94.2412688729602
95.4,94.68049412841239
95.9,95.11971938386458
96.4,95.55894463931676
96.9,95.99816989476896
97.4,96.87662040567332
97.9,97.31584566112551
98.4,97.7550709165777
98.9,98.19429617202988
99.4,98.63352142748208
99.9,99.07274668293427
100.4,99.51197193838645
100.9,100.39042244929082
101.4,100.82964770474302
101.9,101.26887296019521
102.4,101.7080982156474
102.9,102.14732347109958
103.4,102.58654872655178
103.9,103.02577398200397
104.4,103.46499923745615
104.9,104.34344974836053
105.4,104.78267500381273
105.9,105.22190025926491
106.4,105.6611255147171
106.9,106.10035077016929
107.4,106.53957602562147
107.9,106.97880128107367
108.4,107.85725179197804
108.9,108.29647704743023
109.4,108.73570230288243
109.9,109.17492755833462
110.4,109.6141528137868
110.9,110.05337806923897
111.4,110.49260332469116
111.9,111.37105383559555
112.4,111.81027909104773
112.9,112.24950434649992
113.4,112.6887296019521
113.9,113.12795485740429
114.4,113.56718011285649
114.9,114.00640536830868
115.4,114.88485587921305
115.9,115.32408113466524
116.4,115.76330639011744
116.9,116.20253164556962
117.4,116.64175690102181
117.9,117.080982156474
118.4,117.5202074119262
118.9,118.39865792283057
119.4,118.83788317828275
119.9,119.27710843373494
120.4,119.71633368918714
120.9,120.15555894463932
121.4,120.59478420009151
121.9,121.0340094555437
122.4,121.4732347109959
122.9,122.35168522190027
123.4,122.79091047735245
123.9,123.23013573280463
124.4,123.66936098825681
124.9,124.108586243709
125.4,124.5478114991612
125.9,124.98703675461338
126.4,125.86548726551776
126.9,126.30471252096996
127.4,126.74393777642214
127.9,127.18316303187433
128.4,127.62238828732652
128.9,128.0616135427787
129.4,128.5008387982309
129.9,129.3792893091353
130.4,129.81851456458747
130.9,130.25773982003966
131.4,130.69696507549185
131.9,131.13619033094403
132.4,131.57541558639622
132.9,132.0146408418484
133.4,132.89309135275278
133.9,133.332316608205
134.4,133.77154186365718
134.9,134.21076711910936
135.4,134.64999237456155
135.9,135.08921763001374
136.4,135.52844288546592
136.9,135.9676681409181
137.4,136.84611865182248
137.9,137.28534390727467
138.4,137.72456916272685
138.9,138.16379441817904
139.4,138.60301967363122
139.9,139.0422449290834
140.4,139.4814701845356
140.9,140.35992069544
141.4,140.79914595089218
141.9,141.23837120634437
142.4,141.67759646179655
142.9,142.11682171724874
143.4,142.55604697270093
143.9,142.9952722281531
144.4,143.87372273905748
144.9,144.3129479945097
145.4,144.75217324996188
145.9,145.19139850541407
146.4,145.63062376086626
146.9,146.06984901631844
147.4,146.50907427177063
147.9,147.387524782675
148.4,147.8267500381272
148.9,148.2659752935794
149.4,148.7052005490316
149.9,149.14442580448377
150.4,149.58365105993596
150.9,150.02287631538812
151.4,150.4621015708403
151.9,151.3405520817447
152.4,151.7797773371969
152.9,152.21900259264908
153.4,152.65822784810126
153.9,153.09745310355345
154.4,153.53667835900563
154.9,153.97590361445782
155.4,154.8543541253622
155.9,155.2935793808144
156.4,155.7328046362666
156.9,156.17202989171878
157.4,156.61125514717097
157.9,157.05048040262315
158.4,157.48970565807534
158.9,158.3681561689797
159.4,158.8073814244319
159.9,159.2466066798841
160.4,159.6858319353363
160.9,160.12505719078848
161.4,160.56428244624067
161.9,161.00350770169285
162.4,161.88195821259723
162.9,162.3211834680494
163.4,162.7604087235016
163.9,163.1996339789538
164.4,163.63885923440597
164.9,164.07808448985816
165.4,164.51730974531034
165.9,165.39576025621471
166.4,165.8349855116669
166.9,166.27421076711911
167.4,166.7134360225713
167.9,167.1526612780235
168.4,167.59188653347567
168.9,168.03111178892786
169.4,168.47033704438005
169.9,169.34878755528442
170.4,169.7880128107366
170.9,170.22723806618882
171.4,170.666463321641
171.9,171.1056885770932
172.4,171.54491383254538
172.9,171.98413908799756
173.4,172.86258959890193
173.9,173.30181485435412
174.4,173.7410401098063
174.9,174.18026536525852
175.4,174.6194906207107
175.9,175.0587158761629
176.4,175.49794113161508
176.9,176.37639164251945
177.4,176.81561689797164
177.9,177.25484215342382
178.4,177.694067408876
178.9,178.1332926643282
179.4,178.57251791978038
179.9,179.01174317523257
